URL	Tracking URL	Title	Description	Keywords
http://australia.creditcards.com/credit-card-news/credit-card-rewards-and-information-1267.php	http://australia.creditcards.com/credit-card-news/credit-card-rewards-and-information-1267.php?a_aid=1017&a_cid=1204	What's your credit card lifestyle?	How to leverage cash back credit cards, frequent flier airline miles and other perks of reward credit card programs.	credit card, credit card debt, cash back credit cards, reward credit card, frequent flyer airline miles, credit cards
http://australia.creditcards.com/credit-card-news/benefits-of-using-credit-cards-1267.php	http://australia.creditcards.com/credit-card-news/benefits-of-using-credit-cards-1267.php?a_aid=1017&a_cid=1204	Benefits of using a credit card 	The benefits of using a credit card over other forms of payment, topics including cash back credit cards, frequent flyer miles, reward credit card features from Visa, MasterCard, Discover Card American Express are covered.	credit card, credit cards, cash back, frequent flyer miles, reward credit card, Visa, MasterCard, Discover Card, American Express
http://australia.creditcards.com/credit-card-news/credit-card-myths-debunked-1264.php	http://australia.creditcards.com/credit-card-news/credit-card-myths-debunked-1264.php?a_aid=1017&a_cid=1204	Credit card myths	Article debunking several myths surrounding the credit card, including that credit cards are not available to people with bad credit, that Visa credit cards are the most widely accepted, and that the cardholder will have to pay for spending if a card gets	credit card, credit cards, bad credit, Visa, MasterCard, Discover, zero liability
http://australia.creditcards.com/credit-card-news/credit-card-applications-too-many-1267.php	http://australia.creditcards.com/credit-card-news/credit-card-applications-too-many-1267.php?a_aid=1017&a_cid=1204	How many credit cards do you need?	Learn about the advantages and disadvantages to having more credit card applications or fewer.	credit card, credit cards, credit history, credit card debt, credit limit, number of credit cards, Visa, MasterCard, Discover Card, American Express
http://australia.creditcards.com/credit-card-news/Chase-Platinum-offers-choice-1264.php	http://australia.creditcards.com/credit-card-news/Chase-Platinum-offers-choice-1264.php?a_aid=1017&a_cid=1204	Chase platinum is all about choice	Chase Platinum credit cards have no annual fee and 0% introductory interest. 	Chase, Choose Chase, Your Choice. Your Chase, credit card, rewards credit cards, Chase Platinum Credit Card, credit cards
http://australia.creditcards.com/credit-card-news/consumers-use-credit-cards-for-small-purchases-1281.php	http://australia.creditcards.com/credit-card-news/consumers-use-credit-cards-for-small-purchases-1281.php?a_aid=1017&a_cid=1204	Charging small tickets items boost card business	Consumers increasingly use credit cards for to pay for small-ticket purchases.	credit card, credit cards, micropayments, small-change transactions, Visa
http://australia.creditcards.com/credit-card-news/debit-or-credit-differences-1271.php	http://australia.creditcards.com/credit-card-news/debit-or-credit-differences-1271.php?a_aid=1017&a_cid=1204	Debit cards vs. credit cards	Determine whether you should have a debit or credit card in your wallet.	debit card, credit card, popular, checking account
http://australia.creditcards.com/credit-card-news/corporate-credit-cards-versus-small-business-credit-cards-1269.php	http://australia.creditcards.com/credit-card-news/corporate-credit-cards-versus-small-business-credit-cards-1269.php?a_aid=1017&a_cid=1204	How small business credit cards differ from corporate cards	Learn how corporate credit cards provide larger organizations with a different payment responsibility.	credit cards, credit card, business credit card, business credit cards, Visa, MasterCard, American Express, corporate credit cards, small business credit cards
http://australia.creditcards.com/credit-card-news/bad-credit-credit-card-options-1265.php	http://australia.creditcards.com/credit-card-news/bad-credit-credit-card-options-1265.php?a_aid=1017&a_cid=1204	Credit card options for those with bad credit	While credit card companies reserve their best rates for those with pristine credit, people with less-than-perfect credit have choices, too.	credit card, bad credit, Discover Card, American Express, secured credit card, prepaid debit cards, credit cards for bad credit, debt, credit cards
http://australia.creditcards.com/credit-card-news/eufora-prepaid-credit-card-helps-improve-credit-1265.php	http://australia.creditcards.com/credit-card-news/eufora-prepaid-credit-card-helps-improve-credit-1265.php?a_aid=1017&a_cid=1204	Eufora prepaid credit card may be a wise option	Learn how the Eufora prepaid credit card can help consumers improve poor credit.	Eufora Card, no credit history, credit card, bad credit, Eufora Prepaid Mastercard, rebuild bad credit, establish credit
http://australia.creditcards.com/credit-card-news/bad-credit-good-credit-definitions-1265.php	http://australia.creditcards.com/credit-card-news/bad-credit-good-credit-definitions-1265.php?a_aid=1017&a_cid=1204	Good vs. bad credit: Why is this important?	Learn what bad credit and good credit mean and how they affect your financial future.	bad credit, credit card, debt consolidation, good credit, credit history, credit reports, credit bureaus, Experian, Equifax, TransUnion
http://australia.creditcards.com/credit-card-news/chase-freedom-offers-dish-viewers-interactive-tv-ad.php	http://australia.creditcards.com/credit-card-news/chase-freedom-offers-dish-viewers-interactive-tv-ad.php?a_aid=1017&a_cid=1204	Chase Freedom offers DISH viewers interactive TV ad	Chase launches an interactive ad campaign with a credit card offer visually tailored for DISH network viewers.	Chase Freedom, Chase Freedom credit card, Chase Freedom card, Chase, Freedom, DISH
http://australia.creditcards.com/credit-card-news/Citibank-ATT-extend-credit-card-relationship-1264.php	http://australia.creditcards.com/credit-card-news/Citibank-ATT-extend-credit-card-relationship-1264.php?a_aid=1017&a_cid=1204	Citi, AT&T extend credit card relationship 	Citibank and AT&T have extended their relationship to continue offering AT&T credit cards.	Citi, AT&T, credit card, AT&T Universal Platinum Card, AT&T Universal Rewards Card
http://australia.creditcards.com/credit-card-news/rebuild-credit-credit-card-tips-1265.php	http://australia.creditcards.com/credit-card-news/rebuild-credit-credit-card-tips-1265.php?a_aid=1017&a_cid=1204	Repairing credit card debt	Advice on repairing credit card debt, including contacting creditors, dealing with debt collectors and debt counselors.	repairing credit card debt, credit card debt, credit card
http://australia.creditcards.com/credit-card-news/credit-score-repair-tips-1265.php	http://australia.creditcards.com/credit-card-news/credit-score-repair-tips-1265.php?a_aid=1017&a_cid=1204	Cleaning up and repairing your credit rating 	Worried about your credit score? Let CreditCards.com teach you how to repair it.	repairing your credit, credit rating, credit repair, credit history, credit card, credit score repair
http://australia.creditcards.com/credit-card-news/secured-credit-card-allows-increased-credibility-1265.php	http://australia.creditcards.com/credit-card-news/secured-credit-card-allows-increased-credibility-1265.php?a_aid=1017&a_cid=1204	Secured credit card: Building credibility and getting needed credit	See why a secured credit card or a prepaid debit card can build your credibility.	bad credit, credit card, credit rating, credit report, pre-paid cards, secured credit cards, secured credit card, prepaid debit card, student credit cards
http://australia.creditcards.com/credit-card-news/no-credit-credit-cards-applications-1279.php	http://australia.creditcards.com/credit-card-news/no-credit-credit-cards-applications-1279.php?a_aid=1017&a_cid=1204	No credit history? No problem	No credit history? Learn how to establish credit and get no credit credit cards.	credit cards, credit card, good credit, bad credit, Visa, MasterCard, American Express, Discover Card
http://australia.creditcards.com/credit-card-news/jimmy-wales-credit-cards-1278.php	http://australia.creditcards.com/credit-card-news/jimmy-wales-credit-cards-1278.php?a_aid=1017&a_cid=1204	Lay down your cards, Jimmy Wales 	CreditCards.com peers into the co-founder of Wikipedia's wallet to see what credit cards he has stashed there. 	Wikipedia, credit cards, American Express, American Express Platinum, MasterCard
http://australia.creditcards.com/credit-card-news/credit-cards-for-bad-credit-from-orchard-bank-1265.php	http://australia.creditcards.com/credit-card-news/credit-cards-for-bad-credit-from-orchard-bank-1265.php?a_aid=1017&a_cid=1204	When picking a new credit card, consider looking in an Orchard	Orchard Bank offer credit cards for bad credit. 	credit card, Orchard Bank MasterCard,  bad credit, rebuild credit, credit history, credit cards
http://australia.creditcards.com/credit-card-news/bankrupt-credit-card-offers-1265.php	http://australia.creditcards.com/credit-card-news/bankrupt-credit-card-offers-1265.php?a_aid=1017&a_cid=1204	Bankrupt and still getting credit card offers?	Bankrupt and still getting credit card offers; how bankruptcy and damaged credit doesn't always stop credit card solicitations but there are options for appropriate cards from First Premier Bank, HSBC and Eufora MasterCard.	bankrupt, credit card, credit card offers, bankruptcy, bad credit, First Premier Bank, HSBC, Eufora MasterCard, credit cards
